title,price,localisation,superficie,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description
Location appartement 3 pièces - Sococé,400 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,3,,2024-08-26 09:58:13,Ben,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-sococe-4824404,"Location  2 plateaux roi du pain non loin de sococe sur l'axe du vallon , un très bon et spacieux appartement 3 pcs au premier avec :  -1 spacieux salon  -1 grande cuisine -2 chambres autonomes -1 salle d'eau visiteur -1 balcon -1 parking interne -1 accès facile"
Locaion appartement 4 pièces - Cocody Les  Plateaux Latrille ENA Macaci,550 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,4,2,2024-08-26 09:58:23,Dje Franck,https://ci.coinafrique.com/annonce/appartements/locaion-appartement-4-pieces-cocody-les-plateaux-latrille-ena-macaci-4822813,"Nous mettons en location à cocody les  2 plateaux latrille ena-macaci un appartement de type 4 pièces très spacieuses et aérées grâce à de grandes baies vitrées le bien se présente comme suit :  # 2 salles d'eau modernes et fonctionnelles # une cuisine réfectoire équipée et un coin repas/buanderie # un grand parking sécurisé pour vos véhicules emplacement privilégié au 2 plateaux, proche de toutes les commodités. n.b: idéal pour bureaux comme habitations le bien est disponible au prix de : 550.000 fcfa  ref : imob kd"
Location appartements 3 pièces - Plateau centre,1 500 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,3,3,2024-08-26 09:58:33,Duc Mohamed immobilier,https://ci.coinafrique.com/annonce/appartements/location-appartements-3-pieces-plateau-centre-4817238,"Bel appartement marbré au rez-de-chaussée 3 pièces avec cour arrière ( 2 chambres+1 grand séjour) avec salle à manger)+ 1e cour arrière.  dans un bel immeuble sécurisé avec parking interne, 2 courts de tennis ,piscine, ascenseur, climatisation.  à abidjan plateau indénié.   usage: habitation ou bureaux   loyers mensuels :  sans les meubles  1 300 000 fcfa.   avec des meubles 1 500 000  frais de visite"
Location  appartement  3 pièces - Abidjan plateau centre,1 300 000 CFA,"Le plateau, Abidjan, Côte d'Ivoire",,Appartements,3,3,2024-08-26 09:58:46,Dje Franck,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-abidjan-plateau-centre-4815766,"Nous mettons en location un magnifique et somptueux appartement de type 3 pièces disponible au rez-de-chaussée d'un immeuble situé à Abidjan plateau centre des affaires zone indenié , le bien se présente comme suit :  # 1 grands séjours lumineux avec une salle à manger  # 2 chambres autonomes avec douche WC visiteur  # 1  cuisine moderne # 1 buanderie  # 1 terrasse  # 1 petit jardin  # 1 cours  # 2 courts de tennis  # 1 piscine  # 1 parking  # Installations Splits  # chauffe  # Accès bitumé  # sécurité 24h/24  Loyer = vide sans les meubles : 1.300.000 fcfa  Avec les meubles = 1.500.000 fcfa... N.B: bureau ou habitation   Ref : imob gbalou"
Location appartement 5 pièces penthouse avec ascenseur - Cocody 2 Plateau 7éme Tranche,1 500 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",250 m2 m2,Appartements,5,4,2024-08-26 09:58:56,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-penthouse-avec-ascenseur-cocody-2-plateau-7eme-tranche-4816174,Sis: angre 7eme tranche. chic_penthouse de 05 pièces. - 01 salon aéré et une salle à manger.  - 04 chambres autonomes.  - 01 cuisine moderne. - 01 toilette visiteur.  - 01 buanderie.  - 01 ascenseur.  - 01 chauffe eau. - 01 balcon. - 01 parking.  loyer : 1.500.000 fcfa.
Location appartement 5 pièces penthouse avec ascenseur - Cocody 2 Plateau 7éme Tranche,1 500 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",250 m2 m2,Appartements,5,4,2024-08-26 09:59:08,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-penthouse-avec-ascenseur-cocody-2-plateau-7eme-tranche-4816175,Sis : angre 7eme tranche. chic penthouse de 05 pièces. - 01 salon aéré et une salle à manger.  - 04 chambres autonomes.  - 01 cuisine moderne. - 01 toilette visiteur.  - 01 buanderie.  - 01 ascenseur.  - 01 chauffe eau. - 01 balcon. - 01 parking.  loyer : 1.500.000 fcfa.
Location appartement 3 pièces - Cocody 2 Plateau Adjin,500 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",85 m2 m2,Appartements,3,3,2024-08-26 09:59:17,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-2-plateau-adjin-4816165,Cocody 2 plateaux las palmas  appartement 3 pièces  ✅2 chambres autonomes + wc ✅cuisine équipée  ✅️ splits et chauffe-eau installés  ✅️baies vitrées  ✅un ascenseur    ✅️piscine commune  ✅ parking  loyer  : 3 pièces :500.000 cfa
Location appartement 3 pièces - Cocody 2 Plateau Adjin,500 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",85 m2 m2,Appartements,3,3,2024-08-26 09:59:30,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-cocody-2-plateau-adjin-4816166,Cocody 2 plateaux las palmas  appartement 3 pièces  ✅2 chambres autonome + wc ✅cuisine équipée  ✅️ splits et chauffe-eau installés  ✅️baies vitrées  ✅un ascenseur    ✅️piscine commune  ✅ parking  loyer  : 3 pièces :500.000cfa
Location appartement Au 2 Plateaux 7ème Tranche,1 200 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,4,3,2024-08-26 09:59:39,Tra Yohann,https://ci.coinafrique.com/annonce/appartements/location-appartement-au-2-plateaux-7eme-tranche-4815964,*LOCATION ~ APPART.*  Au 2 Plateaux 7ème Tranche   Bel appartement lumineux et spacieux au Rez-de-Jardin de 04 pièces d’une superficie habitable de 200m2.  *Caractéristiques:* -01 séjour spacieux et lumineux avec de grande baie vitrée donnant sur une grande terrasse couverte -01 Salle à manger  -01 Cuisine européenne équipée  -03 Chambres spacieuses avec dressing  -03 salles d’eau avec douche italienne  -01 Buanderie -01 Toilette visiteur   *Commodités:* - Splits et chauffe-eau installés  - Jardin privatif     •   01 Boyerie  - Visiophone installé - Vigile 24h/7j - Camera video surveillance  - Groupe électrogène   Réf momo pascal
Location appartement 4 pièces - Cocody Angre 7éme Tranche,1 300 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",200 m2 m2,Appartements,4,4,2024-08-26 09:59:51,Diarrassouba Vakantie,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-cocody-angre-7eme-tranche-4815643,Location ~ appart. au 2 plateaux 7ème tranche  bel appartement lumineux et spacieux au rez-de-jardin de 04 pièces d’une superficie habitable de 200m2. caractéristiques:* -01 séjour spacieux et lumineux avec de grande baie vitrée donnant sur une grande terrasse couverte -01 salle à manger  -01 cuisine européenne équipée  -03 chambres spacieuses avec dressing  -03 salles d’eau avec douche italienne  -01 buanderie -01 toilette visiteur  *commodités: - splits et chauffe-eau installés  - jardin privatif 01 boyerie  - visiophone installé - vigile 24h/7j - camera video surveillance  - groupe électrogène
Location appartement 3 pièces - Abidjan-Plateau,1 300 000 CFA,"Abidjan, Côte d'Ivoire",120 m2 m2,Appartements,3,3,2024-08-26 10:00:02,Dabila Ouattara,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-abidjan-plateau-4814539,"Joli appartement marbré de 3 pièces (2 chambres + 1 grand séjour et salle à manger) au rez de chaussée avec une cour arrière à louer dans un bel immeuble sécurisé situé à abidjan-plateau indénié et comprénant : 2 cours de tennis piscine ascenceur climatisation loyer sans les meubles : 1,3 million fcfa loyer avec les meubles : 1,5 million fcfa"
