title,price,localisation,superficie,type d'immobilier,nb_pieces,nb_salle_de_bain,scraping_date,annonceur,link,description
Location appartements 2 et  3 pièces - Faya Jules Verne,25 000 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",30 m2 m2,Appartements,1,1,2024-06-21 14:37:35,Jean Marc Nessemon,https://ci.coinafrique.com/annonce/appartements/location-appartements-2-et-3-pieces-faya-jules-verne-4741829,À vendre  plusieurs studios américains à vendre à faya jules verne non loin de la cité tonton bouba  prix de vente :25 millions
Location studio - Angré château,120 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,1,,2024-06-21 14:37:44,Ben,https://ci.coinafrique.com/annonce/appartements/location-studio-angre-chateau-4731324,"Location cocody angré château   nous mettons des appartements de 3 pièces, 2 pièces et studios  nouvelle construction disponible  à angré château non loin du marché akissi delta accès facile  loyer :              : studios 120 mille avec 2 salles d'eaux              : 2 pièces 175 mille avec 2 salles d'eaux              : 3 pièces 275 mille avec 3 douches"
Location appartements  - Angré château,175 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,2,,2024-06-21 14:37:53,Ben,https://ci.coinafrique.com/annonce/appartements/location-appartements-angre-chateau-4731326,"Location cocody angré château   nous mettons des appartements de 3 pièces, 2 pièces et studios  nouvelle construction disponible  à angré château non loin du marché akissi delta accès facile  loyer :              : studios 120 mille avec 2 salles d'eaux              : 2 pièces 175 mille avec 2 salles d'eaux              : 3 pièces 275 mille avec 3 douches"
Location  appartement 3 pièces - Angré château,275 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,3,,2024-06-21 14:38:02,Ben,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-chateau-4731321,"Location cocody angré château   nous mettons des appartements de 3 pièces, 2 pièces et studios  nouvelle construction disponible  à angré château non loin du marché akissi delta accès facile  loyer :              : studios 120 mille avec 2 salles d'eaux              : 2 pièces 175 mille avec 2 salles d'eaux              : 3 pièces 275 mille avec 3 douches"
Location studio -Treicheville avenue 25,250 000 CFA,"Treichville, Abidjan, Côte d'Ivoire",,Appartements,2,2,2024-06-21 14:38:11,Transactions Immobilières et S,https://ci.coinafrique.com/annonce/appartements/location-studio-treicheville-avenue-25-4711084,"Bel appartement de deux pièces à louer dans un nouvel immeuble à treichville avenue 25 rue 44.  un environnement calme avec facilité d'accès à l'aéroport, au port et au plateau. descriptif :  - un salon,  - une chambre autonome  - toilettes visiteurs,  - une cuisine, - un chauffe eau. conditions : 5 mois + frais dossier 20.000f nb: les meubles sont en vente à 1.700.000f cfa négociable."
Location appartement 3 pièces - Angré château,70 000 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,3,,2024-06-21 14:38:22,Ben,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-angre-chateau-4716533,"En vente cocody angré château, fin goudron accès bitumé.  appartement 3pièces dans un bel immeuble sécurisé avec parking interne.  supeeficie: 110 m² documents: acd   nb: visite possible"
Location appartement 3 pièces avec ascenseur -  2 Plateaux les perles,425 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,3,3,2024-06-21 14:38:30,SAS EMPIRE,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-avec-ascenseur-2-plateaux-les-perles-4705875,"Location apparts 2plateaux les perles  à louer,  des appartements neufs 3 pièces de bon standing aux 2plateaux les perles.   02 chambres autonomes, 02 balcons, 01 séjour lumineux, parking sous-terrain,  splits et chauffe-eau,  ascenseur...  loyer: 425 milles  conditions : 5mois   frais de visite: 5000"
Location appartement 3 pièces - Riviera Bonoumin,330 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,3,,2024-06-21 14:38:41,Ben,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-riviera-bonoumin-4733078,3 pieces bon standing  nouvelle construction disponible à bonoumin non loin de la direction général des marchés publics  .avec un accès très facile un salon bien aéré 3 salles d'eau un balcon sortant parking interne une cuisine moderne    visite 5 milles.  tu vois tu prend rien a dire
Location appartement 4 pièces - Riviera Golf 4,750 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",170 m2 m2,Appartements,4,3,2024-06-21 14:38:49,Seydou Tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-4-pieces-riviera-golf-4-4707130,À louer appartement de 4 pièces avec une chambre autonome à la riviera golf ⛳️ dans les tours au 3ème étage avec ascenseur  loyer 750mille  × 5 sans les meubles  loyer : 850mille × 5 avec les meubles sans les charges
Location appartement 5 pièces - Riviera Golf,600 000 CFA,"Cocody, Abidjan, Côte d'Ivoire",180 m2 m2,Appartements,4,3,2024-06-21 14:38:58,Seydou Tessougue,https://ci.coinafrique.com/annonce/appartements/location-appartement-5-pieces-riviera-golf-4707134,Appartement de 5 pièces a louer a la riviera golf dans les 3 niveaux a 600 mille au 3 e étage.
Location appartement 3 pièces - Abatta,Prix sur demande,"Cocody, Abidjan, Côte d'Ivoire",,Appartements,150 m2,,2024-06-21 14:39:07,Jean Marc Nessemon,https://ci.coinafrique.com/annonce/appartements/location-appartement-3-pieces-abatta-4745410,Du nouveau dans la zone  de cocody rivera faya route abata à proximité de plusieurs écoles accès très facile aux taxis conteurs et warren...  appartement 3 pièces et studios très propre et spacieux avec un parking à cocody riviera faya route abatta disponible pour fin juin 2024   visite et réservation possible dès maintenant    3 pièces : 220.000frs  studios : 120.000f
